dataset,feature_selection,precision_mean,precision_max,recall_mean,recall_max,f1_measure_mean,f1_measure_max,auc_roc_mean,auc_roc_max,brier_score_mean,brier_score_max
Fowler,f_classif_20,0.5458494551768645,0.5508196721311476,0.4662198391420911,0.4691689008042895,0.5028749747733582,0.5043227665706052,0.6954864146308479,0.6966229319414065,0.14973867595818818,0.14982578397212545
Fowler,f_classif_50,0.41709123482918375,0.4230055658627087,0.5863270777479894,0.6219839142091153,0.48733087368944245,0.5027085590465872,0.7137303615469016,0.7283086497722644,0.20026132404181185,0.201219512195122
Fowler,mutual_info_classif_20p,0.4390729571180699,0.4392712550607287,0.5796246648793566,0.5817694369973191,0.49965077163030713,0.5005767012687428,0.7179974598447745,0.7188618375834229,0.1885888501742161,0.18858885017421606
Fowler,mutual_info_classif_50p,0.4411363070453018,0.4466230936819172,0.5568364611260054,0.5817694369973191,0.4921566062547832,0.5005767012687428,0.7099834931735073,0.7188618375834229,0.18662891986062718,0.18945993031358885
Fowler,recursive_elimination,0.2943254203451271,0.4449244060475162,0.792225201072386,0.935656836461126,0.41630646227517376,0.492822966507177,0.6943185287733226,0.7218585794370113,0.3717770034843205,0.4224738675958189
Traditional,all,0.3849975448698497,0.5192488262910798,0.6008599508599508,0.7837837837837838,0.465973480481708,0.5886109632783396,0.6415084845497216,0.7381738489985913,0.3376798561151079,0.4328537170263789
Traditional,chi2_20p,0.448259277459195,0.5426889106967615,0.6302211302211302,0.7113022113022113,0.5221091230734638,0.6033824331696671,0.6853524366410964,0.7472935952317395,0.28642086330935246,0.39718225419664266
Traditional,chi2_50p,0.4338990845422653,0.5272045028142589,0.6055282555282555,0.7051597051597052,0.5036073377495119,0.5978723404255321,0.671598386289108,0.7452881473500029,0.2945743405275779,0.40497601918465226
Traditional,f_classif_20,0.4337786683009227,0.5371263259402121,0.6363636363636365,0.6965601965601965,0.5115048256642176,0.6018368449486764,0.673078725398313,0.7469750227482187,0.30812350119904075,0.4907074340527578
Traditional,f_classif_50,0.43578009526846345,0.5105820105820106,0.6061425061425061,0.7113022113022113,0.5051495149672578,0.5944558521560575,0.6736105076311263,0.7456193847946424,0.2918465227817746,0.394484412470024
Traditional,mutual_info_classif_20p,0.43203208364479917,0.5348615090735435,0.6394348894348894,0.7137592137592138,0.5105600080454108,0.601826974744761,0.6712043598641536,0.7474299871207088,0.31252997601918464,0.5245803357314148
Traditional,mutual_info_classif_50p,0.4138140977340859,0.5098920863309353,0.5932432432432433,0.7223587223587223,0.48397123416728205,0.5887850467289719,0.6564352615899007,0.7402309309525804,0.31121103117505994,0.4247601918465228
Traditional,recursive_elimination,0.454744766975079,0.5273775216138329,0.5949631449631451,0.7051597051597052,0.5146016091044684,0.593733404142326,0.6818392251381942,0.742255863389884,0.2736810551558753,0.3489208633093525
Traditional + Designite,all,0.3947974069988996,0.4869466515323496,0.6239583333333334,0.7986111111111112,0.479929182786029,0.5888812628689087,0.6436398596176823,0.7373898596176821,0.34675555555555554,0.4248888888888889
Traditional + Designite,chi2_20p,0.4755021788439171,0.5462068965517242,0.63125,0.7569444444444444,0.5414995556445644,0.6103216155572176,0.6947468637992833,0.748730585424134,0.27426666666666666,0.3555555555555556
Traditional + Designite,chi2_50p,0.4444123402015746,0.520702634880803,0.5875000000000001,0.7204861111111112,0.5027275942550842,0.6045156591405682,0.6634333930704899,0.7461450866188769,0.2995111111111112,0.42177777777777775
Traditional + Designite,f_classif_20,0.46010921338303595,0.5589080459770115,0.6125,0.7239583333333334,0.5238470799139805,0.6130268199233716,0.6790994623655914,0.7489545997610514,0.28839999999999993,0.4128888888888889
Traditional + Designite,f_classif_50,0.45127660369603306,0.5307994757536042,0.6053819444444444,0.7083333333333334,0.5152487528623113,0.6049290515309933,0.6736288455794506,0.7446329898446834,0.29306666666666664,0.38666666666666666
Traditional + Designite,mutual_info_classif_20p,0.47171174083907036,0.5687134502923976,0.59375,0.6961805555555556,0.5232696559062925,0.6178736517719569,0.6783863500597371,0.752212141577061,0.28031111111111107,0.3982222222222222
Traditional + Designite,mutual_info_classif_50p,0.4091446749533044,0.4982578397212544,0.6045138888888889,0.7447916666666666,0.4835687115074999,0.5970772442588727,0.6481948178016727,0.7433635752688171,0.33048888888888894,0.4106666666666667
Traditional + Designite,recursive_elimination,0.46874213452988833,0.5518169582772544,0.6156250000000001,0.7447916666666666,0.530539289636877,0.6216830932524641,0.6880096326164875,0.7564404121863799,0.2766666666666667,0.35600000000000004
Traditional + Designite + Fowler,all,0.5349908227428724,0.677570093457944,0.512987012987013,0.6536796536796536,0.5162786702752152,0.651685393258427,0.6331138768638769,0.7339917027417027,0.3304675716440423,0.4283559577677225
Traditional + Designite + Fowler,chi2_20p,0.6050915782161668,0.6709401709401709,0.5917748917748917,0.6796536796536796,0.5975790380568538,0.6752688172043011,0.6925309644059644,0.7507064694564695,0.27692307692307694,0.3514328808446455
Traditional + Designite + Fowler,chi2_50p,0.5869412278928341,0.6875,0.5532467532467532,0.6277056277056277,0.565798699859209,0.6388888888888891,0.66933170995671,0.7257846320346321,0.2954751131221719,0.3619909502262443
Traditional + Designite + Fowler,f_classif_20,0.6056079375627219,0.6566523605150214,0.59004329004329,0.670995670995671,0.5964849733438167,0.6609808102345417,0.6915494227994228,0.7394330206830206,0.2776772247360483,0.3695324283559578
Traditional + Designite + Fowler,f_classif_50,0.587770697180934,0.6815642458100558,0.5303030303030303,0.6233766233766234,0.5551460181333494,0.6390804597701151,0.6646885521885523,0.7256343193843193,0.2945701357466063,0.3438914027149321
Traditional + Designite + Fowler,mutual_info_classif_20p,0.5897997423011431,0.6680672268907563,0.6064935064935064,0.6883116883116883,0.5967692396958241,0.6780383795309168,0.6883161976911976,0.7527206589706589,0.2868778280542986,0.38763197586727
Traditional + Designite + Fowler,mutual_info_classif_50p,0.5759697505566009,0.6781115879828327,0.5935064935064935,0.6883116883116883,0.5820887085031556,0.6810344827586208,0.6774245430495431,0.7551857864357865,0.2971342383107089,0.3740573152337858
Traditional + Designite + Fowler,recursive_elimination,0.5473819300930968,0.6325757575757576,0.5818181818181818,0.7792207792207793,0.5500163403775689,0.6747474747474748,0.6535248316498317,0.7492033429533429,0.32473604826546,0.4901960784313725
Traditional + Fowler,all,0.4758246392164578,0.5978835978835979,0.5894557823129252,0.8741496598639455,0.5122500319228073,0.6726190476190476,0.644944654162243,0.7745271519012229,0.33265720081135897,0.5679513184584178
Traditional + Fowler,chi2_20p,0.546093008542936,0.6064690026954178,0.6748299319727892,0.7653061224489796,0.6031775790255166,0.6766917293233082,0.7181230584719438,0.7771617317447209,0.26440162271805284,0.3275862068965517
Traditional + Fowler,chi2_50p,0.5193981168739195,0.6229508196721312,0.6486394557823129,0.7244897959183674,0.5720994745608831,0.6645865834633385,0.6888428492784398,0.7654240887106288,0.2949290060851927,0.4350912778904665
Traditional + Fowler,f_classif_20,0.5541914487820214,0.6109422492401215,0.6428571428571428,0.7551020408163265,0.5941815634342432,0.6727272727272727,0.7108071841453344,0.7735047776335968,0.261764705882353,0.359026369168357
Traditional + Fowler,f_classif_50,0.5175792235584843,0.6298932384341637,0.6353741496598639,0.7210884353741497,0.565572685600301,0.6573643410852713,0.6830049939050765,0.7601106916755141,0.29776876267748476,0.4665314401622718
Traditional + Fowler,mutual_info_classif_20p,0.5490737943801811,0.6470588235294118,0.6187074829931973,0.7210884353741497,0.5790679855760301,0.6614664586583463,0.6964924698202981,0.7630008650859187,0.2721095334685598,0.4006085192697769
Traditional + Fowler,mutual_info_classif_50p,0.5045263896179593,0.6349206349206349,0.5863945578231292,0.7551020408163265,0.531792466026116,0.6138933764135703,0.6599602846919115,0.7255858990995242,0.3103448275862069,0.4614604462474645
Traditional + Fowler,recursive_elimination,0.5490384355568937,0.6184615384615385,0.6693877551020408,0.7891156462585034,0.6021373196009587,0.6715976331360947,0.7171360740828124,0.7753381699500609,0.26359026369168354,0.3478701825557809
Designite,all,0.13943810517643665,0.14655172413793102,0.24098360655737708,0.2786885245901639,0.17652803329500238,0.192090395480226,0.4943079592675465,0.501461253938536,0.32595238095238094,0.3404761904761905
Designite,chi2_20p,0.1490305974176942,0.16129032258064516,0.2819672131147541,0.3278688524590164,0.1948823403319975,0.2162162162162162,0.504632631627015,0.5190876295721265,0.33738095238095245,0.34523809523809523
Designite,chi2_50p,0.146628977632401,0.16964285714285715,0.26721311475409837,0.3278688524590164,0.18921363102925115,0.21965317919075145,0.5017124069592218,0.5262112425224896,0.33190476190476187,0.3523809523809524
Designite,f_classif_20,0.15640872973681788,0.16260162601626016,0.3081967213114754,0.3278688524590164,0.20740032246604537,0.21739130434782608,0.5132905612128407,0.5204803872322936,0.34119047619047627,0.34523809523809523
Designite,f_classif_50,0.14903622012215756,0.1830065359477124,0.27704918032786885,0.459016393442623,0.1925832879439101,0.2616822429906542,0.5056555093839901,0.5554134892004201,0.33214285714285713,0.3952380952380952
Designite,mutual_info_classif_20p,0.19978554396533274,0.2023121387283237,0.5327868852459016,0.5737704918032787,0.2857310024747582,0.29914529914529914,0.5863098771633408,0.5946846887985753,0.3757142857142857,0.3928571428571429
Designite,mutual_info_classif_50p,0.1520377430697269,0.16535433070866146,0.3032786885245901,0.3442622950819672,0.2024004012329937,0.22340425531914893,0.508463856797114,0.5244988355632677,0.345952380952381,0.3523809523809524
Designite,recursive_elimination,0.1634017595307918,0.16363636363636366,0.29836065573770487,0.3278688524590164,0.21109530583214792,0.2162162162162162,0.5193753139412759,0.5194072788711813,0.3238095238095239,0.34523809523809523
Designite + Fowler,all,0.14047106034204485,0.23214285714285715,0.4482758620689656,0.4827586206896552,0.21148293235668153,0.3058823529411765,0.6238981228810057,0.6725791780368808,0.2233183856502242,0.2645739910313901
Designite + Fowler,chi2_20p,0.16782519288219996,0.17647058823529413,0.4931034482758621,0.5172413793103449,0.2500627529388278,0.2631578947368421,0.6614198296535185,0.674687835938146,0.19215246636771302,0.21748878923766812
Designite + Fowler,chi2_50p,0.15969509058023393,0.17543859649122806,0.3827586206896552,0.4827586206896552,0.2243644328094331,0.2522522522522523,0.6208757132225254,0.6598445381625734,0.17197309417040357,0.2040358744394619
Designite + Fowler,f_classif_20,0.16592129159356053,0.17857142857142858,0.49655172413793097,0.5172413793103449,0.24862243864425024,0.26548672566371684,0.6612255023567354,0.6758868767055319,0.19551569506726457,0.21748878923766812
Designite + Fowler,f_classif_50,0.16860799640944907,0.1851851851851852,0.38620689655172413,0.4827586206896552,0.2332116680634937,0.2522522522522523,0.6260770693789797,0.6598445381625734,0.16524663677130044,0.2085201793721973
Designite + Fowler,mutual_info_classif_20p,0.1656856104206889,0.17857142857142858,0.506896551724138,0.5172413793103449,0.2494726660837321,0.26548672566371684,0.6639998346150664,0.6758868767055319,0.19932735426008968,0.2399103139013453
Designite + Fowler,mutual_info_classif_50p,0.15636672229020945,0.16666666666666666,0.44482758620689655,0.4827586206896552,0.23102595711239435,0.2429906542056075,0.6384809393864218,0.6462002811543868,0.1930493273542601,0.21748878923766812
Designite + Fowler,recursive_elimination,0.1533235222252322,0.18032786885245905,0.4,0.4827586206896552,0.21995165450505977,0.2444444444444445,0.6214628297362111,0.6406598858843959,0.18587443946188342,0.2354260089686099
Fowler,all,0.13458257387591938,0.19607843137254904,0.39428571428571424,0.4571428571428571,0.1981472874844008,0.2325581395348837,0.600208396254908,0.6260344306855934,0.222244094488189,0.2519685039370079
Fowler,chi2_20p,0.16146917890254311,0.16455696202531644,0.36857142857142855,0.37142857142857133,0.22454605642373657,0.2280701754385965,0.6134611899728178,0.6159468438538206,0.17539370078740152,0.17913385826771652
Fowler,chi2_50p,0.15969875097241662,0.18055555555555555,0.32857142857142857,0.37142857142857133,0.21477595567931645,0.24299065420560745,0.6003322259136212,0.6233464210208396,0.16535433070866137,0.17913385826771652
Fowler,f_classif_20,0.16960293626960293,0.17567567567567569,0.3714285714285714,0.37142857142857133,0.232774438468839,0.23853211009174316,0.6182724252491696,0.6212322561159771,0.16889763779527556,0.17716535433070865
Fowler,f_classif_50,0.15819379391573207,0.18055555555555555,0.32857142857142857,0.37142857142857133,0.21342513109529898,0.24299065420560745,0.5996979764421624,0.6233464210208396,0.16653543307086616,0.17913385826771652
Fowler,mutual_info_classif_20p,0.16149691358024693,0.1625,0.3714285714285714,0.37142857142857133,0.2251124437781109,0.22608695652173916,0.6143612201751736,0.6148897614013893,0.1761811023622047,0.17716535433070865
Fowler,mutual_info_classif_50p,0.15402965380309175,0.17105263157894735,0.38,0.4,0.21889224314589195,0.23423423423423426,0.6124101479915434,0.6196617336152219,0.1872047244094488,0.20078740157480315
Fowler,recursive_elimination,0.16549623216289885,0.16883116883116886,0.3714285714285714,0.37142857142857133,0.22894088669950738,0.2321428571428572,0.616369676834793,0.6180610087586832,0.1724409448818897,0.17716535433070865
Traditional,all,0.15166817133422902,0.19,0.2605633802816901,0.39436619718309857,0.18583068682703946,0.2362869198312236,0.5396622211142963,0.5750592047862395,0.24355345911949686,0.3569182389937107
Traditional,chi2_20p,0.15051664030808956,0.17647058823529413,0.4309859154929577,0.647887323943662,0.2191572328311237,0.2489626556016597,0.5546964975694877,0.588183971083136,0.3492138364779874,0.5660377358490566
Traditional,chi2_50p,0.15997313947544972,0.1780821917808219,0.4633802816901408,0.7464788732394366,0.2327183448945207,0.2488262910798122,0.5754954505795837,0.6059827994515767,0.3374213836477987,0.5062893081761006
Traditional,f_classif_20,0.16165967215258195,0.17791411042944785,0.4140845070422535,0.5915492957746479,0.2300621461918213,0.2537764350453172,0.5705820765299763,0.6028542939050231,0.3078616352201258,0.4135220125786164
Traditional,f_classif_50,0.16747521593256187,0.2191780821917808,0.45915492957746473,0.5915492957746479,0.2408349969315195,0.2949308755760368,0.5803739249657236,0.6244671569238439,0.32547169811320753,0.4528301886792453
Traditional,mutual_info_classif_20p,0.14777997253944908,0.1625,0.4183098591549296,0.5915492957746479,0.21629872246689508,0.2251082251082251,0.5545531596659603,0.5645145207528356,0.339622641509434,0.4921383647798742
Traditional,mutual_info_classif_50p,0.15552637092901836,0.1835443037974684,0.495774647887324,0.7323943661971831,0.23345647853230758,0.25531914893617025,0.5755864389879098,0.6122148822136357,0.36242138364779874,0.5534591194968553
Traditional,recursive_elimination,0.14583161979927126,0.1676300578034682,0.37887323943661966,0.4366197183098591,0.209804705477224,0.2377049180327869,0.5485516639660973,0.576791723794092,0.3196540880503145,0.3710691823899371
Traditional + Designite,all,0.2070518626076543,0.25,0.3590163934426229,0.7377049180327869,0.24616324196894337,0.3225806451612904,0.5601488652449883,0.6279053838074797,0.29714285714285715,0.45
Traditional + Designite,chi2_20p,0.20046481609183786,0.2391304347826087,0.4114754098360656,0.4918032786885246,0.26718204915648525,0.2898550724637681,0.5636764235809855,0.5843417507648752,0.3283333333333333,0.4023809523809524
